id,canonical_name,confidence,reason,unpublished_at
c4cd6db0-adbc-4e63-b3d4-2d6fe9b76dc6,861 COMMERCIAL CONDOMINIUM*,0.95,"The name explicitly states 'COMMERCIAL CONDOMINIUM' and the property type is listed as commercial, clearly indicating a business-oriented condominium development.",2026-05-03T15:27:09.200342
0292db69-f976-4f0d-bab4-18c63be1b437,9291 GLADES ROAD MEDICAL OFFICE CONDO * (***),1.0,"The name explicitly states 'MEDICAL OFFICE CONDO' and the property type is listed as Commercial, clearly indicating a medical office building.",2026-05-03T15:27:09.378028
406e0ada-dc13-4a5c-a1a1-c383dc76b9f0,AC PB PARK COMMERCE CONDO,0.9,"The name includes 'PARK COMMERCE' and the property type is officially filed as commercial, indicating a business/commercial development.",2026-05-03T15:27:09.555628
f269971e-3cd2-4b11-bbab-66b91fe2a61c,"Ainhoa And Dad Trucking, Llc",0.95,"The name 'Ainhoa And Dad Trucking, Llc' clearly indicates a trucking business entity, which is commercial in nature.",2026-05-03T15:27:09.727128
e63e93bb-70dc-421c-b389-3521944e5eda,ARNOLD INDUSTRIAL PARK CONDO *,0.9,"The name 'ARNOLD INDUSTRIAL PARK CONDO' clearly indicates this is an industrial park with only 3 units, which is typical of commercial/industrial condominium developments rather than residential livin",2026-05-03T15:27:09.904517
8c662cda-5fb2-4732-816c-9bf5587319fc,ATRIUM 2 OFFICE CONDO *,1.0,"The name explicitly contains 'OFFICE CONDO' and the property type is listed as commercial, clearly indicating this is a commercial office condominium association.",2026-05-03T15:27:10.081831
91cb59d9-38f5-4256-870e-fa6926abba7c,AVENUE EAST RETAIL CONDOMINIUM*,0.9,"The name 'AVENUE EAST RETAIL CONDOMINIUM' explicitly indicates this is a retail commercial property with only 6 units, typical of a small retail center or strip mall.",2026-05-03T15:27:10.247711
2cc74be2-e3d1-433e-9a17-8cf4cc4d5e62,BEACON SQUARE PROFESSIONAL CAMPUS CONDO *,0.95,The name 'Professional Campus' and the property type being listed as commercial clearly indicates this is a business/office complex rather than a residential community.,2026-05-03T15:27:10.418966
d7ff54c5-c23f-4ca7-a3a8-44bae3fbad41,BELVEDERE WEST INDUSTRIAL PARK CONDOMINIUM*,0.95,The name explicitly identifies it as an 'Industrial Park' which is a clear indicator of commercial property use.,2026-05-03T15:27:10.602733
4df0567d-64f4-49e7-b358-af4b5aa6fe39,BOCA COMMERCIAL INDUSTRIAL CONDO #2*,0.95,"The name explicitly contains 'COMMERCIAL INDUSTRIAL CONDO' and the property type is filed as 'Commercial', clearly indicating this is a commercial condominium association for business/industrial use.",2026-05-03T15:27:10.768340
fd78ab36-8c0f-46e3-8bae-09786e13e49f,BOCA OFFICE & WAREHOUSE CONDO *,1.0,"The name explicitly states 'OFFICE & WAREHOUSE CONDO' and the property type is listed as commercial, clearly indicating a commercial condominium for business use.",2026-05-03T15:27:10.974803
054f5a22-86f4-4528-9d87-64664ebfdc2c,BOCA PALM PROFESSIONAL CONDO *,0.9,"The name includes 'PROFESSIONAL CONDO' and the property type is listed as Commercial, indicating this is likely a professional/office condominium building rather than a residential community.",2026-05-03T15:27:11.126942
b3dc646c-b99c-403a-b5d0-fca19d09dc57,BOCA RATON MEDICAL ARTS CONDO *,0.95,The name 'Medical Arts Condo' clearly indicates a medical office building or professional healthcare facility rather than a residential community.,2026-05-03T15:27:11.285134
01fbd52c-3d30-49ee-a041-4b6d21ce905c,BOULEVARD INDUSTRIAL PK CONDO *,0.9,"The name 'BOULEVARD INDUSTRIAL PK CONDO' clearly indicates this is an industrial park with condominium ownership structure, which is a commercial property type.",2026-05-03T15:27:11.446226
57fcbd20-8d4f-4710-bb8f-2fce7488cd46,BUNKER OFFICE WAREHOUSE CONDO *(***),0.95,"The name 'BUNKER OFFICE WAREHOUSE CONDO' explicitly indicates this is an office and warehouse facility, which are commercial property types.",2026-05-03T15:27:11.641987
1754d4df-93d7-43c2-8df1-ebf188e2aa87,"Centre Place Professional Park Property Owners' Association, Inc.",0.9,"The name 'Professional Park Property Owners' Association' clearly indicates a commercial office or professional building complex, despite the contradictory 'single family' property type filing.",2026-05-03T15:27:11.815272
c1404585-a21b-4d5f-90ed-dfb4add193aa,COMMERCE ROAD COMMERCIAL CONDO,0.95,The name explicitly includes 'COMMERCIAL CONDO' and the low unit count of 5 suggests business/office units rather than residential living spaces.,2026-05-03T15:27:12.016839
4ab2e819-14ea-4581-adba-96810fc140cf,COMMUNITY MEDICAL PLAZA CONDO *,0.95,"The name 'Community Medical Plaza Condo' clearly indicates a medical office building or healthcare facility, which is a commercial property type.",2026-05-03T15:27:12.185104
edd5381e-f058-4bb5-99ba-0b21f6ff7cc3,CONGRESS COMMERCE CENTER CONDO*,0.9,The name 'Congress Commerce Center' clearly indicates a commercial business complex rather than a residential community.,2026-05-03T15:27:12.339298
91a7df2a-796b-4aa6-9d8c-8169a009e051,CONGRESS COMMERCIAL CENTER CONDOMINIUM,0.95,"The name 'Congress Commercial Center Condominium' explicitly indicates this is a commercial center, not a residential community.",2026-05-03T15:27:12.514944
a850932c-1d02-4d14-b718-1ab52d0cc960,CONGRESS CORPORATE PLAZA I CONDOMINIUM*,0.95,"The name 'Congress Corporate Plaza' clearly indicates a commercial office building or business complex, and the property type is already filed as commercial.",2026-05-03T15:27:12.674675
1a11ab06-74df-4384-bee7-2018777ec7a6,CONGRESS MEDICAL CENTER CONDO (*),0.9,The name 'CONGRESS MEDICAL CENTER CONDO' clearly indicates a medical office building or healthcare facility rather than a residential community.,2026-05-03T15:27:12.840296
5acc73ae-6834-4f54-bd64-6eb429b9be3f,CONGRESS PROFESSIONAL BUILDING CONDO*,0.95,"The name 'CONGRESS PROFESSIONAL BUILDING CONDO' clearly indicates a professional/office building, and it's already filed as commercial property type.",2026-05-03T15:27:13.007080
fa48f533-7c3a-4a3e-95b0-b631b0ee7f0c,CONTRACTOR BUSINESS PARK CONDO INC,0.95,The name explicitly includes 'CONTRACTOR BUSINESS PARK' indicating it's a commercial business park for contractors rather than a residential community.,2026-05-03T15:27:13.180564
6abd88ed-71c1-4c1c-95a4-604db8e11f29,CONTRACTORS BUSINESS PARK VISTA CENTER CONDOMINIUM *,0.95,The name explicitly includes 'CONTRACTORS BUSINESS PARK' indicating it's a commercial business park development for contractors and businesses.,2026-05-03T15:27:13.341019
c57aa2f5-2e65-4b3f-9687-72c734e490b4,CORAL TRACE OFFICE PARK CONDOMINIUM,0.95,The name explicitly indicates 'OFFICE PARK' which clearly identifies this as a commercial office condominium development rather than a residential property.,2026-05-03T15:27:13.509043
0495bb1e-7e44-485a-a702-f724763a0da3,CORPORATE COMMERCE CENTER CONDOMINIUM*,0.95,"The name 'Corporate Commerce Center Condominium' clearly indicates a commercial office or business facility, and it's filed as commercial property type with only 12 units typical of office condominium",2026-05-03T15:27:13.667626
004f6dba-0a54-42b3-87cb-3daed9c6a792,CORPORATE PLAZA CONDO *,0.9,The name 'Corporate Plaza Condo' and the official property type filing as 'Commercial' clearly indicate this is a commercial office building rather than a residential community.,2026-05-03T15:27:13.832217
99cd182f-e587-44da-b0e5-5949581c059d,CROSSPOINTE INDUSTRIAL PLAZA CONDOMINIUM*,0.95,The name 'CROSSPOINTE INDUSTRIAL PLAZA CONDOMINIUM' clearly indicates this is an industrial plaza with commercial/business units rather than residential living spaces.,2026-05-03T15:27:14.023648
24c0f3de-7d9b-4ada-b212-84a4ac01ea94,DANIEL MEDICAL CTR OFCE CONDO *,1.0,"This is clearly a medical office condominium building with only 10 units, which is a typical commercial property type.",2026-05-03T15:27:14.189820
47bf87c9-99df-4680-bd24-2ed115a11b6e,"Dellagio Commercial Condominium Property Owners' Association, I Nc.",0.9,The name explicitly includes 'Commercial Condominium' indicating it's a commercial property association despite the conflicting 'single family' designation on file.,2026-05-03T15:27:14.354091
1f16da5a-2f06-4234-8323-3a3aad3f656f,DELRAY MEDICAL CENTER I CONDO *,0.9,The name 'DELRAY MEDICAL CENTER I CONDO' clearly indicates this is a medical office building or healthcare facility rather than a residential condominium community.,2026-05-03T15:27:14.509983
fa06ab4d-5901-4157-bda1-9f299d17bb78,DOWNTOWN BUSINESS PARK CONDOMINIUM(*),0.9,The name 'DOWNTOWN BUSINESS PARK CONDOMINIUM' clearly indicates a commercial business park development rather than a residential community.,2026-05-03T15:27:14.669866
2b46f398-c18b-4df0-afb2-7362cefc5988,"Dr Scott Hoar, Llc",0.9,"The name 'Dr Scott Hoar, LLC' indicates a medical practice or professional service, and the property type is explicitly listed as commercial.",2026-05-03T15:27:14.853713
4708f84a-ea51-458b-a685-790877171891,FIFTEEN HUNDRED MEDICAL CONDO *,0.95,"The name 'FIFTEEN HUNDRED MEDICAL CONDO' clearly indicates a medical office building, and it's already filed as commercial property with only 7 units, which is typical for professional medical condomi",2026-05-03T15:27:15.018094
9b2be0b9-d3db-43b8-b87b-5c4be85135f7,"Fiscal Court Property Owner, Llc",0.9,The property type is explicitly listed as 'Commercial' and the entity name includes 'Llc' which typically indicates a business entity managing commercial real estate.,2026-05-03T15:27:15.177127
ae32fa5d-539c-4680-b28a-ef70a2e78ea1,FORUM PROFESSIONAL CENTER CONDO *,0.9,"The name 'FORUM PROFESSIONAL CENTER CONDO' clearly indicates a professional/business center with condo-style ownership, which is a commercial property type.",2026-05-03T15:27:15.424245
ed1d8d80-b89e-4941-a57e-596b24e094a1,GARDENS LAND PROFESSIONAL CENTER CONDOMINIUM*,0.9,The name 'GARDENS LAND PROFESSIONAL CENTER CONDOMINIUM' with 'Professional Center' clearly indicates a commercial office or business condominium complex rather than residential units.,2026-05-03T15:27:15.621376
cebfc96d-d541-43bf-9a6a-b6aa984f1b2e,GASLIGHT BUSINESS PARK CONDO *,0.95,The name 'GASLIGHT BUSINESS PARK CONDO' explicitly indicates this is a business park with commercial condominiums for business use rather than residential living.,2026-05-03T15:27:15.797096
5b890b8b-716a-4acf-9c98-fb65ac952f6f,GINAIRE WAREHOUSE CONDO *,0.95,"The name 'GINAIRE WAREHOUSE CONDO' explicitly indicates a warehouse facility, which is clearly commercial/industrial property rather than residential.",2026-05-03T15:27:16.011089
3b9292da-d0c8-4651-bf8e-debe9953939b,GLADES MEDICAL CENTER CONDOMINIUM *,0.95,"The name explicitly indicates a medical center condominium, which is a commercial property type for medical offices and healthcare facilities.",2026-05-03T15:27:16.187607
7bca2f3a-fb80-41f9-85ac-146011d0d6b4,GLADES MEDICAL PLAZA CONDO *,0.95,"The name 'GLADES MEDICAL PLAZA CONDO' clearly indicates a medical office building with multiple units for healthcare professionals, and the property type is already filed as commercial.",2026-05-03T15:27:16.356984
2baeef0c-92c4-4093-9910-cf3652600451,"Gonzalo Ochoa Enterprises, Llc",0.9,"The entity is named as an LLC enterprise and has commercial property type on file, indicating it's likely a business operation rather than a residential community association.",2026-05-03T15:27:16.538107
c0bb91ef-d819-45c8-9e35-8f86caa038b9,GRAND BAHAMA PROFESSIONAL PARK CONDO*,0.9,The name 'Professional Park' strongly indicates a commercial office or medical facility development rather than a residential community.,2026-05-03T15:27:16.717438
f4c45efc-e093-4fdd-ba52-77dd090caa0f,GREENWAY PROFESSIONAL CENTER I CONDOMINIUM*,0.95,"The name 'Professional Center' clearly indicates a commercial office building, and the property type is already filed as commercial with only 15 units typical of office condominiums.",2026-05-03T15:27:16.896967
95e2175c-8fc9-41ec-a46c-6ee676511577,GREENWAY PROFESSIONAL CENTER II CONDOMINIUM*,0.95,"The name 'Professional Center' clearly indicates a commercial office building, and it's filed as commercial property type with only 2 units typical of office condominiums.",2026-05-03T15:27:17.175676
c300a955-ac35-4009-8759-8f27e5e4bcbe,GREENWAY PROFESSIONAL CENTER III CONDOMINIUM*,0.95,"The name 'Professional Center' clearly indicates a commercial office building, which is confirmed by the official property type classification as 'Commercial'.",2026-05-03T15:27:17.391381
ab77be4c-3f71-4789-8259-faf8e5ef5e7f,GREENWICH COMMERCIAL CONDO,1.0,The property is explicitly labeled as 'Commercial Condo' in the name and has 'Commercial' listed as the property type on file.,2026-05-03T15:27:17.552647
7d34c986-cdd5-4b37-ae19-e6929cccedb7,GREENWICH MEDICAL CONDO,0.95,"The name 'GREENWICH MEDICAL CONDO' clearly indicates a medical office condominium, which is a commercial property type for healthcare professionals.",2026-05-03T15:27:17.754518
210df86e-3aa7-4006-9df8-5488fa3ccf07,"Guild Court Property Owner, Llc",0.9,"The property type is explicitly listed as 'Commercial' and the entity name 'Guild Court Property Owner, LLC' suggests a commercial real estate ownership structure.",2026-05-03T15:27:17.928343
b58a4ae6-03dd-402b-af66-6242f0c619d4,GULFSTREAM WAREHOUSE CONDO *,0.9,"The name 'GULFSTREAM WAREHOUSE CONDO' explicitly indicates warehouse units, which are commercial/industrial properties rather than residential living spaces.",2026-05-03T15:27:18.107894
62e00f64-21b4-4647-a8ca-3eec0b529f7b,H H H COMMERCE CENTER CONDO *,0.95,"The name 'Commerce Center Condo' clearly indicates a commercial property, and it's filed as commercial property type with only 6 units, typical of a small commercial condominium development.",2026-05-03T15:27:18.291207
8e3e3486-979d-4a80-b904-6157eeddbccf,H STREET COMMERCE PARK CONDOMINIUM,0.9,The name 'H Street Commerce Park Condominium' clearly indicates a commercial property with the term 'Commerce Park' suggesting a business or industrial development rather than residential units.,2026-05-03T15:27:18.468319
4efc3510-7a61-4be4-8fe4-665250ecd86a,HAMILTON & STE GEORGE OFFICE CONDO*,0.95,"The name explicitly includes 'OFFICE CONDO' and the property type is listed as commercial, clearly indicating this is a commercial office condominium association.",2026-05-03T15:27:18.639073
d838f36c-0bb1-4d80-872e-3003d553e651,"Hanh Hong Duong & Hoang Tan Truong, Llc",0.9,The property type is explicitly filed as 'Commercial' and the LLC structure suggests a business entity rather than a residential community association.,2026-05-03T15:27:18.803659
140606f3-3697-4d04-8e48-911cc9c69140,HIGH RIDGE COMMERCE CENTER 2 CONDO*,0.95,"The name 'HIGH RIDGE COMMERCE CENTER 2 CONDO' explicitly identifies it as a commerce center, which is a commercial property type despite being structured as a condominium association.",2026-05-03T15:27:18.990511
0ba38246-3055-4a19-befa-a2156882694c,"High Ridge Property Owner, Llc",0.9,The property type is explicitly listed as 'Commercial' and the LLC structure is typical for commercial property ownership.,2026-05-03T15:27:19.179442
0314f58c-4446-45d8-b3ea-a3b73489d4a4,"Hoa Enterprises, Llc",0.9,The property type is explicitly listed as 'Commercial' and the LLC structure with 'Enterprises' in the name strongly suggests a business-focused property rather than residential community.,2026-05-03T15:27:19.347948
39898932-395e-405c-a3e0-fe85760f583b,"Hoa Rentals, Llc",0.9,"The property type is explicitly listed as 'Commercial' and the name 'Hoa Rentals, Llc' suggests a business entity managing commercial rental properties rather than a residential community association.",2026-05-03T15:27:19.512818
f384bca2-e37f-4bda-8e34-dd2553391ab4,"Hoa Tech Solutions, Llc",0.9,"The name 'Hoa Tech Solutions, LLC' suggests a technology services company rather than a residential community association, and the property type is filed as commercial.",2026-05-03T15:27:19.686727
41af4b12-5fcd-4502-89a4-ffabce1ad092,"Hoozies Hoagies, Llc.",0.95,"The name 'Hoozies Hoagies, LLC' clearly indicates a food service business, and the property type is already filed as commercial.",2026-05-03T15:27:19.853363
d799a5c5-ba08-40c3-a6bc-2135b0ed75cc,"Ipcp 2292 West Sand Lake Property Owner, Llc",0.9,The property type is explicitly filed as 'Commercial' and the LLC structure with property owner designation suggests a commercial real estate investment entity.,2026-05-03T15:27:20.024776
54997b73-2457-483d-ae3b-88cc6d33df04,JOG MEDICAL CENTER CONDO,0.9,The name 'JOG MEDICAL CENTER CONDO' clearly indicates this is a medical office building organized as a condominium for commercial healthcare purposes.,2026-05-03T15:27:20.182024
80caa1be-7287-4d1a-97a0-7d715d20a002,JUNO BEACH PROFESSIONAL BUILDING CONDO * (***),0.95,The name 'Professional Building' combined with the commercial property type designation and low unit count of 13 clearly indicates this is a commercial office condominium.,2026-05-03T15:27:20.360336
3a03a37e-d9dd-4b32-bdfd-f3a4b78d5233,JUNO OCEAN KEY PROFESSIONAL BUILDING CONDO *,0.95,"The name explicitly contains 'PROFESSIONAL BUILDING' indicating it's designed for business/professional use, and the property type is filed as commercial.",2026-05-03T15:27:20.545322
16c87658-6b7d-496d-a58b-1145a55ed499,"Juno Point Property Owner, Llc",0.9,"The property type is explicitly listed as 'Commercial' and the name structure 'Property Owner, LLC' is typical of commercial property ownership entities.",2026-05-03T15:27:20.712326
8e7879ee-5050-41d9-a14c-c719f3ba8f78,JUPITER COMMERCE CENTER PHASE I CONDO *,0.95,"The name 'Jupiter Commerce Center' clearly indicates a commercial business park or office complex, and it's officially filed as commercial property type.",2026-05-03T15:27:20.902446
9557f4ec-f10e-4553-a12b-7646deefa87e,JUPITER GARDENS OFFICE CONDO (***),1.0,"The name explicitly states 'OFFICE CONDO' and the property type is filed as commercial, clearly indicating this is a commercial office condominium association.",2026-05-03T15:27:21.070862
05673449-5088-41c8-a417-ccfdb6e2669e,JUPITER LAKES MEDICAL CONDO *,0.95,"The name explicitly includes 'MEDICAL CONDO' and the property type is filed as commercial, indicating a medical office condominium complex.",2026-05-03T15:27:21.240495
c6c019e4-d2b7-4942-a88f-5c8c0f9bed87,JUPITER PROFESSIONAL PLAZA CONDOMINIUM*,0.95,"The name 'Professional Plaza Condominium' clearly indicates a commercial office building designed for professional services, and the property type is already listed as commercial.",2026-05-03T15:27:21.417358
ea483c1f-857b-4a16-a724-74d3e5e56f6f,JUPITER TRADE CENTER CONDOMINIUM*,0.95,The name 'Trade Center' and the property type being filed as commercial strongly indicates this is a commercial business/office complex rather than a residential community.,2026-05-03T15:27:21.593326
6d0f33f8-73d5-4338-a6d4-2ccd025a78b1,KILLIAN COMMERCIAL CONDO *,0.9,The name explicitly contains 'COMMERCIAL CONDO' indicating this is a commercial condominium development rather than a residential community.,2026-05-03T15:27:21.764490
cd79ba02-bd6e-46c3-9d18-55277247b46f,KILLIAN PROFESSIONAL CENTER CONDOMINIUM*,0.9,The name 'Professional Center' strongly indicates this is a commercial office building rather than a residential condominium community.,2026-05-03T15:27:21.979359
28989ddf-04c9-449d-8cab-007fb81c2b7a,LAKE PARK COMMERCE CENTER CONDOMINIUM*,0.9,The name 'Commerce Center' clearly indicates a commercial business park or office complex rather than a residential community.,2026-05-03T15:27:22.160342
783ce419-fc8e-4034-9d15-c628b5f87d98,LAKE WORTH BUSINESS PARK CONDO *(***),0.95,The name explicitly identifies it as a 'Business Park Condo' which indicates a commercial condominium development for business purposes rather than residential living.,2026-05-03T15:27:22.356273
c3f98899-d7b3-44f8-bc05-0415b715cbb0,"Lake Worth Property Owner, Llc",0.9,"The property type is explicitly listed as 'Commercial' and the entity name 'Lake Worth Property Owner, LLC' suggests a commercial property investment company.",2026-05-03T15:27:22.540235
0aa06260-98b3-4ac2-99e2-5cae55c5078b,LAKESIDE INDUSTRIAL CTR CONDO *,0.95,"The name explicitly includes 'Industrial CTR' (center) and the property type is filed as commercial, clearly indicating an industrial/commercial facility.",2026-05-03T15:27:22.724729
eeea0f54-f8a1-47bc-a742-e697d5f52899,LAKESIDE WEST WAREHOUSE CONDO *,0.9,"The name 'LAKESIDE WEST WAREHOUSE CONDO' clearly indicates this is a warehouse/industrial condominium complex, which is a commercial property type.",2026-05-03T15:27:22.903531
d5f7eabe-d45a-4ce7-9066-c1fca0e8740e,LHI PROFESSIONAL CENTER CONDO * (***),0.9,The name 'Professional Center' strongly indicates a commercial office building rather than a residential condo community.,2026-05-03T15:27:23.085459
ac5b02e3-4974-4e5f-8126-af46fbd59ae7,LOXAHATCHEE OFFICE CONDO *,0.95,"The name explicitly includes 'OFFICE CONDO' and the property type is listed as commercial, indicating this is a commercial office condominium building.",2026-05-03T15:27:23.273995
334c48a6-42bf-4f37-9973-3942fe5f2054,MANGONIA BUSINESS CENTER CONDO *,0.9,The name 'MANGONIA BUSINESS CENTER CONDO' clearly indicates this is a commercial business center with office or commercial condominiums rather than residential units.,2026-05-03T15:27:23.457532
14c90ea6-03c6-4a95-88e1-e1813435b0b2,MAPLEWOOD PROF CENTER OFFICE CONDO*,1.0,"The name explicitly indicates it's a professional center office condominium, which is clearly a commercial property type for business use.",2026-05-03T15:27:23.623831
9d4108b5-7a1b-4685-ae0e-9fb82ed64e96,MAPLEWOOD PROFESSIONAL CENTER PH 5 CONDOMINIUM *,0.95,The name 'Professional Center' clearly indicates an office/business complex rather than a residential community.,2026-05-03T15:27:23.808446
e1d112ca-e32b-4c37-b258-0d031cc601aa,MARLIN COMMERCE CENTER CONDOMINIUM*,0.9,The name 'Commerce Center' strongly indicates a commercial business facility rather than a residential community.,2026-05-03T15:27:23.977105
270849d1-60ea-4fe5-b22b-28c8df79b22c,MEADOWS SQUARE COMMERCIAL CONDO*(***),0.9,The name explicitly includes 'COMMERCIAL CONDO' indicating this is a commercial condominium association rather than a residential property.,2026-05-03T15:27:24.157353
c2be7f01-31eb-43b3-a271-881544e36251,METROPOLITAN PROFESSIONAL BUILDING CONDOMINIUM (*)***,0.95,"The name 'Metropolitan Professional Building Condominium' clearly indicates a commercial office building for professional services, and the property type is already listed as commercial.",2026-05-03T15:27:24.329918
39ddc8d4-eb1d-4611-879d-f66d3c51243e,MID POINT COMMERCE CENTER CONDO *,0.95,The name 'Mid Point Commerce Center' clearly indicates a commercial business facility rather than a residential community.,2026-05-03T15:27:24.509848
c0c93583-e0cd-46a0-a26c-3eef4d5d5993,MONA RD OFF & WAREHOUSE CONDO *,0.95,"The name explicitly mentions 'warehouse condo' and the property type is listed as commercial, indicating an industrial/warehouse condominium development.",2026-05-03T15:27:24.684247
5b5e9852-1fd3-4eaf-b0a2-e5bb91f08aa2,NORTHLAKE BUSINESS PARK CONDO *,0.95,"The name 'NORTHLAKE BUSINESS PARK CONDO' explicitly identifies this as a business park, which is a commercial property type.",2026-05-03T15:27:24.867038
7ece0369-5aca-4b2d-bb3b-e5e0ef4215ff,"Northpoint Property Owner, Llc",0.9,The property type is explicitly listed as 'Commercial' and the LLC structure is typical for commercial property ownership.,2026-05-03T15:27:25.031159
bd5bd3d6-4f0b-4a5f-b7ce-38f9e39c7a55,NORTHWOOD COMMERCE PARK CONDOMINIUM*,0.9,"The name 'NORTHWOOD COMMERCE PARK CONDOMINIUM' clearly indicates a commercial business park with only 11 units, which is typical for commercial condominium developments rather than residential communi",2026-05-03T15:27:25.201746
80b28cfb-aa96-4489-a6eb-68a83258aaff,NORTON COMMERCE CENTER CONDOMINIUM,0.95,"The name 'Norton Commerce Center Condominium' clearly indicates a commercial property, as commerce centers are business-focused facilities rather than residential communities.",2026-05-03T15:27:25.419050
b3910463-763b-4ec7-90b6-5991484f61af,OAK CIRCLE CONDO WAREHOUSE *,0.9,The name 'CONDO WAREHOUSE' and official property type designation as 'Commercial' strongly indicates this is a commercial warehouse or storage facility rather than a residential community.,2026-05-03T15:27:25.600025
0788ea83-129f-4420-b30a-f655090ea645,OAK RIDGE BUSINESS PARK CONDO *,0.95,"The name 'OAK RIDGE BUSINESS PARK CONDO' explicitly indicates this is a business park, which is a commercial property type designed for offices and businesses rather than residential living.",2026-05-03T15:27:25.775418
56955bae-c7cf-4053-956c-f1320f90daa1,OAKS MEDICAL COMPLEX CONDO*,0.95,"The name 'OAKS MEDICAL COMPLEX CONDO' clearly indicates a medical office building, and it's filed as commercial property, making it a commercial condominium association for medical offices.",2026-05-03T15:27:25.959203
36a11597-3f7b-4040-b77e-dccb0ce7b938,"Oanh Hoang, O.D., Llc",0.95,The name indicates an optometry practice (O.D. = Doctor of Optometry) which is clearly a medical office business.,2026-05-03T15:27:26.135938
39d31346-46f8-4cb6-8285-cf4d4b4e02fd,"Ochoa Dental Studio, Llc",0.95,"The name 'Ochoa Dental Studio, Llc' clearly indicates a dental practice business, and it's filed as commercial property type.",2026-05-03T15:27:26.308009
2ed7408b-c417-4b5f-8a13-d3462d41056c,"Ochoa Property Investments, Llc",0.9,"The property type is explicitly listed as 'Commercial' and the entity name 'Ochoa Property Investments, LLC' indicates an investment company managing commercial real estate rather than a residential c",2026-05-03T15:27:26.486271
9b764b23-2759-40fd-b865-6e592186f452,"On 3Rd Steak And Hoagies, Llc",0.95,"The name 'On 3Rd Steak And Hoagies, Llc' clearly indicates a restaurant/food service business, and the property type is explicitly listed as commercial.",2026-05-03T15:27:26.665392
922c9e06-256d-4c60-a609-0ae41edcc192,"Palm Beach Business Park Property Owners Association, Inc.",0.9,"The name explicitly identifies it as a 'Business Park' which is a commercial property type, despite the conflicting 'single family' designation on file.",2026-05-03T15:27:26.858080
aad79f2e-7409-40d0-9de7-c90fa64dc722,"Palm Beach Gardens Professional Building Property Owners Association, Inc.",0.95,"The name 'Professional Building Property Owners Association' clearly indicates a commercial office building for professional services, and the property type is already filed as commercial.",2026-05-03T15:27:27.022554
449252fe-b3c0-47a5-a6d7-e9f921b7ecde,PALM BEACH INDUSTRIAL CONDO *,0.9,The name explicitly includes 'INDUSTRIAL' which indicates this is an industrial condo development for commercial/business use rather than residential living.,2026-05-03T15:27:27.211248
35fb7557-caef-4cde-b3cc-4ca1e948b1cc,PALM BEACH PROFESSIONAL CENTER CONDOMINIUM *,0.95,The name 'Professional Center' strongly indicates this is a commercial office building rather than a residential condominium community.,2026-05-03T15:27:27.383416
c14e1fb0-476d-4d0c-a7ec-764e1267c69c,PALMETTO WEST PROFESSIONAL BLDG. CONDO *,0.95,"The name 'PROFESSIONAL BLDG. CONDO' clearly indicates a commercial office building with professional services, and the property type is listed as commercial.",2026-05-03T15:27:27.576283
10feaf16-b184-4a7d-af40-ae1d80b726cf,PALMS WEST INDUSTRIAL PARK CONDO *,0.95,The name explicitly indicates 'Industrial Park' which is a clear commercial property type despite being structured as a condominium.,2026-05-03T15:27:27.744495
bac0a909-fc43-4a70-acdb-1f97fc3dd76e,"Palms West Industrial Property Owners Association, Inc.",0.9,"The name 'Industrial Property Owners Association' clearly indicates this manages industrial properties, which are commercial despite the conflicting 'single family' designation on file.",2026-05-03T15:27:27.914316
874fc708-5fce-4b74-ac9d-3f0194738969,PALMS WEST PROFESSIONAL CENTER CONDOMINIUM*,0.95,The name 'Professional Center' clearly indicates a commercial office building designed for professional services rather than residential living.,2026-05-03T15:27:28.084934
91d6bdcd-881e-43f5-b94c-62cca70765ee,PALOMINO  PARK PROFESSIONAL CENTER III CONDO,0.9,The name 'Professional Center' strongly indicates this is a commercial office building rather than a residential condo community.,2026-05-03T15:27:28.250390
07ac96f3-0b63-4a95-819e-fc4f1eebbb57,PALOMINO PARK PROFESSIONAL CENTER II CONDO,0.9,The name 'Professional Center' clearly indicates this is a commercial office building with professional services rather than residential units.,2026-05-03T15:27:28.420823
41918ab5-6bb5-41a4-bc29-83298cca77f6,PARK CIRCLE CENTRE COMMERCIAL CONDO*,0.95,"The name explicitly includes 'COMMERCIAL CONDO' and the property type is filed as commercial, indicating a commercial condominium development.",2026-05-03T15:27:28.589248
bb77dd12-1b4f-4f7a-8390-1fd5bccbc259,PARK MEDICAL PLAZA CONDO *,0.9,"The name 'Park Medical Plaza Condo' clearly indicates a medical office building with only 4 units, which is typical of commercial medical condominiums rather than residential housing.",2026-05-03T15:27:28.771443
7f4fc229-0ee0-4a07-8f76-d2714eac680f,PARK PLACE OFFICE BLDG CONDO *,0.95,"The name explicitly states 'OFFICE BLDG CONDO' and the property type is listed as commercial, indicating this is a commercial office building condominium.",2026-05-03T15:27:28.960235
7cb04d17-3681-424d-bc9e-7d86a3e763db,"Park Ridge Property Owner, Llc",0.9,"The property type is explicitly listed as 'Commercial' and the name 'Park Ridge Property Owner, LLC' suggests a commercial real estate ownership entity rather than a residential community association.",2026-05-03T15:27:29.140010
93bb97be-0c5a-4b59-832a-46d14ca4a724,PEBWORTH PROFESSIONAL PLAZA CONDO *,0.95,"The name 'Professional Plaza Condo' indicates a commercial office/professional building, and it's already filed as commercial property type.",2026-05-03T15:27:29.292595
